source_idx,target_idx,weight
414,745,0.7719912528991699
414,751,0.770247220993042
414,1610,0.7689010500907898
414,3262,0.7684849500656128
414,634,0.7654141187667847
415,1830,0.8079861402511597
415,2338,0.7945017218589783
415,1512,0.7898286581039429
415,2746,0.7810841798782349
415,1608,0.7771667242050171
415,1583,0.7544810771942139
415,1134,0.7488118410110474
417,1512,0.8028485774993896
417,1266,0.7851762175559998
417,1934,0.7838917970657349
417,1833,0.7808188199996948
417,2485,0.7771441340446472
417,2490,0.7632395625114441
417,1538,0.7628712058067322
418,3299,0.8371232748031616
418,579,0.8370636105537415
418,1820,0.8044145703315735
418,2535,0.8030868768692017
418,1004,0.8001190423965454
418,2125,0.799854040145874
418,757,0.797661304473877
418,1605,0.795077919960022
418,942,0.7906649112701416
418,1024,0.7895265817642212
418,1041,0.784309983253479
419,1701,0.7455874085426331
420,3173,0.7762796878814697
420,2545,0.7514442205429077
420,1427,0.7476803064346313
421,2608,0.7200533747673035
421,1205,0.7126712799072266
422,2042,0.6741207242012024
422,744,0.6722556352615356
422,1437,0.6719050407409668
423,2323,0.7854616641998291
423,3118,0.7512803077697754
423,1053,0.7326133251190186
424,1054,0.7236396074295044
424,2362,0.7133119106292725
425,1230,0.7348113656044006
425,1163,0.7177676558494568
425,1455,0.6969693303108215
426,2461,0.8197788000106812
426,1500,0.8141804933547974
426,1141,0.798045814037323
426,1594,0.7905060052871704
426,2324,0.7836219072341919
426,3004,0.7753655910491943
426,936,0.7651406526565552
426,1038,0.7643213272094727
427,1491,0.7077211141586304
427,1218,0.6414585113525391
427,2394,0.6357150673866272
427,2176,0.6333780288696289
428,592,0.7898678779602051
428,2388,0.7759382128715515
428,1733,0.7697497606277466
428,3063,0.7695868611335754
428,758,0.7618408203125
428,499,0.753608226776123
428,766,0.752295732498169
428,3305,0.7464914321899414
429,499,0.7516083717346191
429,1398,0.7438095808029175
429,782,0.7408196926116943
429,1771,0.7324069738388062
429,3118,0.7316651344299316
429,1965,0.7284266948699951
429,882,0.7228426933288574
429,1959,0.7222520112991333
430,1315,0.6638005375862122
431,813,0.766660213470459
431,1622,0.7632592916488647
431,1827,0.7573666572570801
431,904,0.7559553384780884
431,2903,0.7530854940414429
431,632,0.7436352372169495
431,1099,0.7318963408470154
432,2322,0.9061189889907837
432,551,0.8861441612243652
432,1618,0.8817989230155945
432,986,0.872285008430481
432,2308,0.8688570261001587
432,2283,0.85161292552948
432,2314,0.8370454907417297
432,2141,0.8242530822753906
432,488,0.8150091171264648
432,1387,0.7984790205955505
433,1042,0.7391430139541626
433,1794,0.724981427192688
433,3342,0.7247006893157959
433,1859,0.7240657806396484
433,3322,0.7196087837219238
433,3256,0.7176787853240967
433,2217,0.7116739749908447
435,2008,0.7346973419189453
436,987,0.882067084312439
436,764,0.8413504362106323
436,1104,0.8256471157073975
436,1782,0.824334979057312
436,2294,0.813718855381012
436,2422,0.7924412488937378
436,3282,0.7788221836090088
439,1699,0.7177349328994751
439,2050,0.7126471996307373
441,2714,0.8233859539031982
441,1382,0.8036004304885864
441,2053,0.7903807759284973
441,937,0.7836638689041138
441,585,0.772146999835968
441,3102,0.7670912742614746
441,2146,0.7652496099472046
442,2034,0.744903028011322
442,3030,0.7351627349853516
442,2091,0.7268928289413452
442,459,0.7266356945037842
442,598,0.7260727882385254
444,1151,0.7517894506454468
444,1697,0.7274646759033203
444,1620,0.7150629758834839
444,1549,0.6908354163169861
444,2281,0.6837999820709229
444,3324,0.6837999820709229
445,729,0.7362658977508545
445,3198,0.7346956729888916
445,2474,0.7237823605537415
445,1856,0.6743568181991577
446,2878,0.9999998211860657
446,1673,0.8214403390884399
446,557,0.7751646041870117
446,470,0.7737889289855957
446,3156,0.7691279649734497
446,1752,0.7578489780426025
446,1741,0.7516297698020935
446,3278,0.751242458820343
446,2675,0.7483398914337158
446,785,0.7403469085693359
446,3245,0.7386038303375244
447,906,0.7786265015602112
448,781,0.7017545700073242
448,2084,0.6956256628036499
450,1928,0.6831536293029785
450,2514,0.6574009656906128
450,1865,0.6560307741165161
450,1916,0.6351402997970581
450,2803,0.6347684860229492
451,661,0.743993878364563
453,1193,0.7546346187591553
453,3341,0.7448274493217468
453,885,0.7400885820388794
454,3280,0.7152906060218811
455,1266,0.8186219930648804
455,1517,0.7688369154930115
455,977,0.7371149063110352
455,1725,0.7346440553665161
455,2956,0.7133338451385498
456,2162,0.8276674747467041
456,2131,0.8101837635040283
456,2427,0.7891813516616821
456,2461,0.776255190372467
456,1173,0.7709577083587646
456,2233,0.7586280703544617
456,1292,0.7574977874755859
457,1842,0.7406488656997681
458,3192,0.7489794492721558
458,2474,0.7315444946289062
458,1208,0.7302720546722412
459,1809,0.7387595772743225
459,826,0.728270411491394
459,3191,0.6948158740997314
459,1381,0.6872729063034058
459,2150,0.6747717261314392
460,3325,0.7812829613685608
460,1440,0.7806084156036377
460,2036,0.7794966697692871
460,2039,0.7753418684005737
460,1712,0.7751032114028931
460,1063,0.7639538645744324
461,461,1.0
461,1686,0.7293668985366821
461,2271,0.7186250686645508
461,1913,0.6362665891647339
462,2243,0.8086533546447754
462,954,0.779803991317749
462,2039,0.7739440202713013
462,2313,0.7640802264213562
463,1668,0.739854097366333
463,1992,0.7301350831985474
463,773,0.6993552446365356
464,549,0.7184022665023804
464,812,0.7122796773910522
464,2549,0.7078511714935303
464,2666,0.6989436149597168
464,818,0.6940118074417114
465,1634,0.8248475790023804
465,1709,0.824560821056366
465,2324,0.8172761797904968
465,1344,0.8124061822891235
465,1980,0.8051446676254272
465,2021,0.8045262098312378
465,2654,0.8019386529922485
465,1141,0.7989170551300049
465,667,0.7985917329788208
465,1784,0.7939226627349854
467,1684,0.6874196529388428
468,2468,0.6777266263961792
468,1761,0.664225697517395
469,558,0.9401535391807556
469,837,0.7927951216697693
469,1361,0.7830303311347961
469,2557,0.7799358367919922
469,602,0.7753076553344727
470,1673,0.7999330759048462
470,2325,0.7982813119888306
470,2506,0.7968780994415283
470,2840,0.7930681705474854
470,1955,0.7900394797325134
470,2892,0.7877921462059021
470,3249,0.7851141691207886
470,1752,0.7827151417732239
470,2072,0.7818056344985962
470,2878,0.7737889289855957
470,2866,0.7734417915344238
470,1193,0.7725927829742432
470,3045,0.7708821296691895
471,808,0.7275269031524658
471,2514,0.6346879005432129
471,926,0.6281068325042725
471,541,0.6247798204421997
472,1070,0.7481120228767395
472,770,0.7430821657180786
472,3236,0.7337542772293091
473,774,0.7655669450759888
473,546,0.7441384792327881
474,2910,0.6800370812416077
474,945,0.6799535155296326
475,1104,0.8272926211357117
475,2031,0.8232384920120239
475,3295,0.8210117220878601
475,1007,0.820908784866333
475,1586,0.8192533254623413
475,764,0.8165953159332275
475,2328,0.807738184928894
475,1677,0.80713951587677
475,1111,0.8001117706298828
475,3204,0.7993420362472534
476,1087,0.7991014719009399
476,621,0.7885451912879944
476,2399,0.7832485437393188
476,1221,0.7752805948257446
476,1536,0.7730312347412109
476,1009,0.7694351077079773
476,2724,0.7618018388748169
477,1013,0.7100280523300171
478,3054,0.7813127040863037
478,2554,0.7768418192863464
478,2866,0.7726810574531555
478,910,0.7721050977706909
478,3337,0.7717475295066833
478,2066,0.7671158909797668
478,2179,0.7649532556533813
478,1076,0.7605582475662231
478,1557,0.7603235244750977
478,1955,0.7580963373184204
478,1552,0.7569971084594727
479,3240,0.8561066389083862
479,525,0.6563273072242737
480,3238,0.7158028483390808
480,2183,0.6975873708724976
481,2697,0.7490850687026978
481,1846,0.7257014513015747
482,3295,0.8609851598739624
482,2328,0.8546342849731445
482,2031,0.8283185958862305
482,851,0.7999862432479858
482,940,0.7850936651229858
482,2275,0.7682628035545349
484,1183,0.7281991243362427
484,2433,0.715691328048706
484,2376,0.6781487464904785
484,866,0.6687554717063904
484,2110,0.6616791486740112
484,1670,0.6449322700500488
485,2584,0.721832275390625
485,2755,0.674988865852356
486,2960,0.9999999403953552
486,1363,0.7084389925003052
487,1825,0.8234843015670776
487,681,0.7939252853393555
487,708,0.747883141040802
487,2200,0.7375317215919495
487,1813,0.7364394664764404
487,2538,0.7364053130149841
487,694,0.7348889112472534
487,695,0.7147014737129211
487,720,0.7101587653160095
487,690,0.7084704637527466
488,2322,0.834804892539978
488,1249,0.8313699960708618
488,515,0.8308079838752747
488,551,0.8241828680038452
488,2343,0.8149908185005188
488,2314,0.8148134350776672
488,2141,0.8111540079116821
488,1654,0.8046822547912598
488,1387,0.7959109544754028
488,762,0.7868880033493042
488,949,0.776330828666687
490,920,0.728884756565094
490,1828,0.7272113561630249
490,2938,0.7212164402008057
491,1386,0.7555601596832275
491,3356,0.74393630027771
491,1953,0.742512583732605
491,931,0.7270234227180481
491,2793,0.716076135635376
492,3144,0.9037606716156006
492,2350,0.7085483074188232
493,1550,0.7630502581596375
493,1408,0.745901346206665
493,1155,0.745901346206665
493,2111,0.7453935742378235
494,1475,0.7943536043167114
494,1485,0.7879763841629028
494,1500,0.7784494161605835
494,2162,0.7670887112617493
494,2153,0.7652396559715271
494,531,0.7636563777923584
494,828,0.7597942352294922
496,1631,0.7536917924880981
496,1889,0.7513195276260376
496,2130,0.7502422332763672
496,1501,0.7423276901245117
496,902,0.7380335927009583
497,1880,0.7914150953292847
497,2541,0.7213389873504639
498,3011,0.7259904146194458
499,648,0.774681568145752
499,1338,0.7733306884765625
499,1733,0.7648409605026245
499,2560,0.7626358270645142
499,1024,0.7597564458847046
499,1975,0.7588262557983398
501,2812,0.7284315824508667
501,3322,0.6787818670272827
501,1017,0.678583025932312
501,1904,0.649187445640564
502,1797,0.7677064538002014
502,1403,0.75469571352005
502,2536,0.7401837110519409
502,1911,0.7078534364700317
502,722,0.6987050771713257
503,2357,0.8349201679229736
503,2661,0.7673496603965759
503,2459,0.7417013645172119
503,2226,0.7155871391296387
504,695,0.7592780590057373
504,691,0.6825082898139954
504,693,0.6719791889190674
506,607,0.777168333530426
506,2135,0.7583775520324707
506,2964,0.7398829460144043
506,1858,0.7364939451217651
507,874,0.9316068887710571
508,714,0.9946886301040649
508,1810,0.7383315563201904
508,2613,0.6948866844177246
508,721,0.6935162544250488
509,1266,0.8265164494514465
509,2397,0.8244876861572266
509,2557,0.8198474645614624
509,2283,0.8096156120300293
509,3102,0.8045516014099121
509,982,0.7975859642028809
509,2859,0.7943640947341919
509,1652,0.7938894033432007
509,1639,0.7930757999420166
509,2490,0.7929892539978027
509,1127,0.7920180559158325
510,2335,0.7742456197738647
510,1302,0.7560276389122009
510,1277,0.7418152093887329
510,2903,0.7393802404403687
510,2976,0.7358921766281128
511,921,0.6887341737747192
511,646,0.6776500940322876
511,1910,0.6397198438644409
512,716,0.79656583070755
512,689,0.7836923599243164
512,2200,0.7823227643966675
512,682,0.7802810668945312
512,697,0.7616281509399414
512,685,0.758437991142273
512,680,0.7583425641059875
512,706,0.7574799060821533
512,2536,0.7451701164245605
512,699,0.7408331632614136
512,1810,0.731000542640686
512,719,0.7272398471832275
512,2613,0.722023606300354
513,715,0.7713577151298523
513,686,0.7201536893844604
513,702,0.6956341862678528
513,3105,0.6508607864379883
514,681,0.8027300834655762
514,697,0.8018437027931213
514,1797,0.7814298868179321
514,725,0.7776050567626953
514,1340,0.771773099899292
514,2536,0.7705610990524292
514,1807,0.761165976524353
514,687,0.7589647769927979
514,2200,0.7500329613685608
514,702,0.7422110438346863
514,689,0.7382849454879761
514,696,0.7218760848045349
515,1249,0.8875508308410645
515,2314,0.8613088726997375
515,2343,0.834033727645874
515,2322,0.8335409164428711
515,2196,0.823697566986084
515,2141,0.8234972953796387
515,1654,0.8209626078605652
515,1387,0.8191007375717163
515,1139,0.8154430389404297
515,1656,0.8122384548187256
515,762,0.8113142848014832
515,1303,0.8074607849121094
515,1944,0.806731104850769
516,680,0.8142451047897339
516,697,0.7679305076599121
517,2270,0.76484215259552
517,2430,0.7434544563293457
517,1280,0.7134271860122681
519,2387,0.6818056106567383
520,951,0.7584443092346191
521,1366,0.7507834434509277
521,2187,0.7445309162139893
521,1118,0.7221730947494507
522,2262,0.7743004560470581
522,3252,0.7368568181991577
522,3188,0.7165623903274536
522,1678,0.7127992510795593
524,1036,0.6213515996932983
525,3224,0.6794532537460327
525,835,0.6775332689285278
526,3026,0.7448512315750122
527,2699,0.6749252676963806
528,3205,0.7389163970947266
530,1731,0.7498104572296143
530,676,0.6983712315559387
531,2943,0.7713578939437866
531,1485,0.7696967124938965
531,2831,0.7586890459060669
531,1631,0.7390264272689819
532,1178,0.7154591083526611
532,2447,0.6939632296562195
532,1544,0.6700139045715332
532,2926,0.6524209976196289
532,2110,0.6504799723625183
534,3345,0.7199698686599731
534,2593,0.7134287357330322
534,2282,0.7133626937866211
534,2988,0.6828999519348145
534,1584,0.6745114326477051
535,871,0.7158493995666504
535,2726,0.6788157224655151
536,1242,0.7380471229553223
536,923,0.6836084723472595
536,1990,0.66197669506073
536,2489,0.6444549560546875
537,1952,0.5942632555961609
538,1756,0.7177735567092896
539,2555,0.7166974544525146
539,871,0.7121450304985046
539,1845,0.6934149265289307
540,2519,0.7647949457168579
540,2194,0.7574886679649353
540,1174,0.7519192099571228
540,2723,0.7395995259284973
542,1832,0.7053443193435669
542,2118,0.6933699250221252
543,1633,0.8037112951278687
543,640,0.8003751039505005
543,3292,0.7673795223236084
543,2892,0.7611599564552307
543,1599,0.7597960233688354
543,1882,0.7592357397079468
543,2979,0.7578701972961426
543,1874,0.7563399076461792
543,833,0.7504374980926514
543,1354,0.7493385076522827
543,1659,0.7479125261306763
545,572,0.690122127532959
545,3069,0.5647604465484619
546,774,0.7941341400146484
546,2485,0.7912652492523193
546,1081,0.7855186462402344
546,1650,0.7320890426635742
547,1644,0.759854793548584
547,1478,0.7286176681518555
547,2755,0.6892145872116089
547,2788,0.6814414858818054
548,1148,0.6679016351699829
549,594,0.7301055192947388
549,2005,0.7200682163238525
549,1434,0.7146940231323242
549,2158,0.711685299873352
550,1728,0.7781972885131836
550,3106,0.7753540873527527
550,1652,0.7716025114059448
550,2859,0.7489107847213745
551,1618,0.8748418092727661
551,2322,0.8668135404586792
551,986,0.856002688407898
551,1266,0.8308786749839783
551,2308,0.8204057812690735
551,2283,0.8182242512702942
551,2314,0.8116387724876404
551,2141,0.7954061627388
552,2584,0.6702012419700623
553,2270,0.6872316002845764
555,2305,0.6592365503311157
555,2825,0.5867151021957397
555,672,0.5823013782501221
556,676,0.6984989047050476
557,2878,0.7751646041870117
557,2840,0.7418767213821411
558,837,0.8055226802825928
558,602,0.7879958152770996
558,1271,0.7646804451942444
559,724,0.7587911486625671
559,1688,0.7324974536895752
559,1311,0.7280498743057251
559,605,0.6995568871498108
560,938,0.7863950133323669
560,1265,0.7707481384277344
560,976,0.7688963413238525
560,1355,0.767174482345581
560,2291,0.7600550651550293
560,3013,0.7355417609214783
560,909,0.7325459122657776
562,2282,0.6924946308135986
562,2268,0.6701594591140747
562,1025,0.6563963890075684
563,2700,0.6486992835998535
563,1957,0.6480525732040405
564,3032,0.6904658079147339
564,3276,0.6200183629989624
564,2896,0.6189130544662476
565,2421,0.8129052519798279
565,1902,0.801548957824707
565,1059,0.7827706336975098
566,2236,0.755489706993103
566,995,0.7159732580184937
566,1317,0.6906036734580994
566,1343,0.672876238822937
567,642,0.7045114040374756
568,1389,0.7154296636581421
568,2592,0.7066558599472046
568,2327,0.7041312456130981
570,658,0.7905524373054504
570,1453,0.7815790772438049
570,732,0.7692445516586304
570,1838,0.7614862322807312
571,732,0.8079768419265747
571,2686,0.7908303737640381
571,2175,0.7849528789520264
571,2598,0.7800694704055786
571,1213,0.7795154452323914
571,2548,0.7742729783058167
571,1128,0.7572311162948608
573,1808,0.6316806077957153
574,1948,0.7837473750114441
574,1487,0.7699587345123291
574,2358,0.7687456607818604
574,980,0.7655848264694214
574,3112,0.7647206783294678
574,2460,0.7614985704421997
574,2251,0.7589373588562012
574,1080,0.7558265924453735
574,634,0.7498623728752136
575,754,0.6642118692398071
576,1796,0.7637006044387817
576,2982,0.7452187538146973
577,2715,0.6988611221313477
578,3202,0.6618889570236206
579,2412,0.8736963272094727
579,1605,0.8351863622665405
579,2527,0.8330956697463989
579,1943,0.8322797417640686
579,2393,0.8307233452796936
579,1550,0.8238186836242676
579,1190,0.8218965530395508
579,1161,0.819400429725647
579,1671,0.816299557685852
579,1467,0.8156622052192688
579,1313,0.8125216960906982
579,3299,0.8116945028305054
581,2693,0.8106251955032349
581,1561,0.7843788862228394
581,1166,0.7675126791000366
581,1908,0.7668476700782776
581,1155,0.7644333839416504
582,1338,0.822598934173584
582,1821,0.8093826770782471
582,2790,0.806329607963562
582,2427,0.7904831767082214
582,2519,0.79044109582901
582,1440,0.7889328002929688
582,658,0.7839994430541992
582,2569,0.7785123586654663
583,2892,0.7774378061294556
583,1643,0.7447450160980225
585,1750,0.7631945013999939
585,3112,0.7594738006591797
585,3127,0.7555748820304871
585,2850,0.7555748820304871
585,3102,0.7529551982879639
585,2735,0.7518845200538635
585,2882,0.747350811958313
587,2792,0.6843235492706299
589,2241,0.6851845979690552
590,855,0.7367556095123291
590,2112,0.7058488130569458
591,842,0.6757866144180298
592,1634,0.8310338854789734
592,1812,0.8247677087783813
592,1560,0.8086599111557007
592,3299,0.7990731000900269
592,1784,0.7943495512008667
592,2786,0.7916662693023682
592,1980,0.790283739566803
592,1817,0.7873684167861938
592,2323,0.7830039858818054
592,1442,0.7829067707061768
592,2693,0.7815189361572266
593,980,0.7538968324661255
593,2228,0.7417635917663574
593,3092,0.7270735502243042
593,1930,0.7249250411987305
594,2655,0.7323189973831177
597,1386,0.7441943883895874
598,912,0.8071752786636353
598,1483,0.7441678047180176
598,1197,0.733717679977417
598,2088,0.7330331206321716
600,656,0.9999998807907104
600,2515,0.670428991317749
602,2422,0.7889347076416016
602,1972,0.7606765031814575
602,1090,0.7603448033332825
602,3017,0.7603448033332825
603,2185,0.8320144414901733
603,1812,0.8215502500534058
603,1784,0.8074620962142944
603,1127,0.7999652624130249
603,2508,0.7966108322143555
603,1560,0.7935283780097961
603,2197,0.7924696207046509
603,667,0.7902959585189819
607,2863,0.7376458644866943
607,3141,0.71900475025177
608,1713,0.674782395362854
609,1060,0.7526476383209229
609,1084,0.7502286434173584
609,654,0.7475336790084839
609,661,0.7427476048469543
609,1864,0.7237232327461243
610,2305,0.673147439956665
610,2057,0.6613602638244629
610,2110,0.6572635173797607
610,1670,0.654613733291626
610,1486,0.6250224113464355
611,3271,0.7544713020324707
611,1816,0.6946232318878174
611,2681,0.6912801265716553
611,3056,0.6845440864562988
611,2720,0.6730464696884155
613,2303,0.8034771680831909
613,2535,0.7986665964126587
613,1167,0.7961894273757935
613,2431,0.7803822755813599
613,1344,0.7755066752433777
613,1283,0.7742099761962891
615,1729,0.7545626163482666
616,3013,0.7012600302696228
618,2743,0.721233606338501
618,2949,0.7104907035827637
618,1539,0.6970493793487549
618,2310,0.6933045387268066
621,1221,0.7609997987747192
621,1536,0.7482083439826965
621,1087,0.7363908290863037
622,2341,0.7459995746612549
622,983,0.7359268665313721
623,2808,0.6259052753448486
623,2404,0.5717313289642334
623,2760,0.5676165819168091
624,3249,0.8037090301513672
624,647,0.7899619340896606
624,1715,0.7856483459472656
624,2840,0.7830806374549866
624,1633,0.7740816473960876
624,910,0.7713614702224731
624,3292,0.7696523666381836
624,2721,0.7692867517471313
624,2048,0.7682659029960632
624,1744,0.7653146982192993
624,3251,0.7650513052940369
625,2756,0.7211211919784546
625,2818,0.6976687908172607
625,1240,0.6917665004730225
627,2160,0.745639443397522
627,2751,0.7312435507774353
630,3002,0.7817410230636597
630,1889,0.7767173647880554
630,2943,0.7517685890197754
630,931,0.7513370513916016
631,1715,0.7917418479919434
631,2972,0.7703163623809814
631,2721,0.7579577565193176
631,2947,0.7381578683853149
631,3013,0.7366466522216797
631,2997,0.7364212274551392
631,2717,0.733538031578064
631,2030,0.7262707352638245
632,2065,0.7268167734146118
633,836,0.6955117583274841
633,2606,0.6705156564712524
634,2922,0.7814016938209534
634,673,0.7726129293441772
634,1168,0.7676487565040588
634,980,0.7577478289604187
634,936,0.7538875341415405
634,1877,0.7506897449493408
635,2815,0.7281036376953125
635,2336,0.6768996715545654
637,1518,0.6775833368301392
637,2176,0.6435024738311768
637,3286,0.6407848596572876
639,906,0.7807891368865967
639,1087,0.7297048568725586
640,2231,0.7895494103431702
640,833,0.7540496587753296
640,1659,0.7418469190597534
640,2819,0.7400931715965271
640,2252,0.7295037508010864
640,2833,0.7265108823776245
640,1977,0.7261611819267273
640,2668,0.7254722118377686
641,1073,0.7728297710418701
641,1793,0.7612990140914917
641,3039,0.7587422132492065
641,1487,0.7480752468109131
642,2539,0.7174122929573059
642,1588,0.7056826949119568
643,3117,0.9999998807907104
644,3169,0.812148928642273
644,2049,0.7391917705535889
644,2385,0.7237348556518555
644,3001,0.7237348556518555
644,2240,0.7103283405303955
645,924,0.7674267888069153
645,3138,0.7409354448318481
645,2086,0.7366222739219666
645,1611,0.7181392908096313
645,3165,0.7177185416221619
645,2044,0.7077234983444214
645,891,0.7071358561515808
646,2008,0.7449065446853638
647,1590,0.7904529571533203
647,817,0.7707457542419434
647,1506,0.7549213171005249
647,841,0.7542084455490112
647,3251,0.7526662945747375
647,916,0.7458608150482178
648,1709,0.7903923988342285
648,2185,0.7825870513916016
648,780,0.776761531829834
648,1442,0.7717260718345642
648,2713,0.7622751593589783
649,3177,0.7766579985618591
649,1275,0.7766545414924622
649,1372,0.773185133934021
649,1590,0.7705731391906738
649,1674,0.7607048749923706
649,3218,0.7560654878616333
649,1515,0.7560654878616333
649,724,0.7511653900146484
650,1709,0.79584801197052
650,1338,0.7932149767875671
650,1879,0.7795238494873047
650,2964,0.7561035752296448
651,1702,0.9212908744812012
652,824,0.7145093679428101
652,1317,0.6711701154708862
653,3199,0.9999998807907104
654,3257,0.7512743473052979
654,1547,0.739692211151123
654,2191,0.7360179424285889
654,2858,0.7334578633308411
654,1457,0.7294296622276306
654,1720,0.72505122423172
654,2019,0.72505122423172
654,1678,0.7234398126602173
656,2515,0.670428991317749
657,1872,0.6450399160385132
658,881,0.7865967750549316
658,2508,0.7768927812576294
658,1338,0.7728123664855957
659,3116,0.6846636533737183
659,1567,0.6846636533737183
660,2003,0.636111319065094
661,2579,0.7646036744117737
661,1864,0.7551579475402832
662,2501,0.6204947829246521
662,2132,0.5777242183685303
663,812,0.713689386844635
663,1212,0.7045934200286865
663,2929,0.7039697170257568
663,1740,0.6788424849510193
663,928,0.676576554775238
665,1265,0.7743085622787476
665,1084,0.7554545402526855
665,1360,0.6839499473571777
666,760,0.7209639549255371
666,2938,0.7065959572792053
667,1313,0.829558253288269
667,1131,0.7958956360816956
667,2670,0.7932148575782776
667,1495,0.7912499904632568
667,1716,0.7908509969711304
668,3107,0.6891066431999207
670,2325,0.7857696413993835
670,1561,0.7821688055992126
670,1590,0.778473973274231
670,2101,0.7774953246116638
670,755,0.7712810039520264
670,1768,0.7705495357513428
670,1750,0.7636188268661499
670,2579,0.7625636458396912
670,3251,0.7622222304344177
670,910,0.7610857486724854
671,1001,0.7509995698928833
671,1578,0.7489774823188782
671,3119,0.7489774823188782
671,2279,0.7487086057662964
671,3075,0.7464390993118286
673,1858,0.778728723526001
673,2732,0.776374101638794
675,1953,0.7607358694076538
675,3071,0.7561561465263367
675,2686,0.7536485195159912
675,2669,0.7456787824630737
677,1681,0.6087485551834106
678,1106,0.7224571704864502
678,2682,0.6653758883476257
678,925,0.6550875902175903
678,959,0.639970064163208
679,688,0.7238383889198303
680,706,0.827131986618042
680,697,0.8156241774559021
680,716,0.7899158000946045
680,685,0.7892171144485474
680,682,0.7669689655303955
680,688,0.7625627517700195
680,719,0.7623984217643738
680,694,0.762317419052124
680,720,0.7586886882781982
680,699,0.75758957862854
680,2536,0.7573956251144409
680,698,0.7472857236862183
680,2200,0.7423043251037598
681,1797,0.833336353302002
681,1769,0.7728728652000427
681,697,0.7697039246559143
681,689,0.7690606117248535
681,1825,0.7627978324890137
681,700,0.7578942775726318
681,2538,0.7574141025543213
681,725,0.756486177444458
681,696,0.7563060522079468
681,708,0.7541278600692749
681,2536,0.750832200050354
681,694,0.741190493106842
682,706,0.7755205035209656
682,699,0.7737696170806885
682,685,0.764380693435669
682,697,0.7634397149085999
682,716,0.7577334642410278
682,689,0.7517463564872742
682,688,0.7479526996612549
682,708,0.7475879192352295
682,719,0.7470653057098389
682,2200,0.7417031526565552
682,698,0.7284659743309021
682,2613,0.7121559977531433
683,1810,0.8926494121551514
683,2538,0.7308954000473022
683,685,0.7290624380111694
683,2543,0.7234382629394531
683,721,0.7153759002685547
683,702,0.7152968645095825
683,725,0.7073155641555786
683,1813,0.7034168243408203
683,2613,0.701386570930481
684,707,0.7306607961654663
684,705,0.6792935132980347
684,1924,0.6556635499000549
685,706,0.7926947474479675
685,697,0.7924553155899048
685,2543,0.7782106399536133
685,716,0.7614366412162781
685,689,0.7583127021789551
685,1810,0.7557713389396667
685,719,0.7414956092834473
685,2536,0.7394824028015137
685,698,0.7308308482170105
686,702,0.8066020011901855
686,725,0.776384711265564
686,715,0.7605994343757629
686,903,0.7039432525634766
687,2536,0.7824475765228271
687,1797,0.7799835205078125
687,710,0.7567660808563232
687,709,0.7224721908569336
687,1769,0.7180861234664917
687,700,0.697067379951477
687,2455,0.6929322481155396
687,696,0.6912575960159302
688,716,0.7785519361495972
688,708,0.7711364030838013
688,720,0.7661114931106567
688,2200,0.7542502880096436
688,2536,0.7470839023590088
688,1825,0.7414938807487488
688,707,0.7343004941940308
688,698,0.7317869067192078
689,2200,0.8218072652816772
689,706,0.80434250831604
689,715,0.7717090845108032
689,708,0.7675294876098633
689,699,0.7542442083358765
689,1825,0.7538458704948425
689,707,0.7538350224494934
689,701,0.7381991744041443
689,725,0.7244365215301514
690,696,0.7416261434555054
690,698,0.7392919063568115
690,719,0.6955296993255615
691,693,0.9067513942718506
691,1813,0.7317519783973694
693,701,0.7374721169471741
693,1813,0.6997107267379761
693,2543,0.6824040412902832
693,721,0.6617459058761597
694,704,0.8025487661361694
694,716,0.7951686978340149
694,1825,0.7945368885993958
694,708,0.7868226766586304
694,1797,0.7665125131607056
694,706,0.7530277967453003
694,2536,0.7516748309135437
694,1813,0.7512973546981812
694,698,0.7375123500823975
694,707,0.7360837459564209
694,720,0.7352520227432251
695,701,0.7749888896942139
695,2538,0.7665482759475708
695,1813,0.7655033469200134
695,708,0.7440248727798462
695,700,0.7431190013885498
695,1825,0.7328639626502991
695,2543,0.7027463316917419
696,2536,0.7530946731567383
696,705,0.7347153425216675
696,2207,0.6965383291244507
697,1797,0.8135380744934082
697,719,0.8118578195571899
697,2536,0.8035938739776611
697,708,0.7870337963104248
697,706,0.7823209762573242
697,699,0.7781933546066284
697,2538,0.7610887289047241
697,2200,0.760749101638794
698,1825,0.7846850156784058
698,707,0.7494469881057739
698,716,0.7440972328186035
698,704,0.734216034412384
698,726,0.7329621315002441
698,710,0.7242468595504761
699,706,0.7655715942382812
699,2200,0.7493739128112793
699,1810,0.7363611459732056
699,719,0.7305968999862671
699,715,0.721662163734436
700,1769,0.7646929025650024
700,1797,0.7613203525543213
700,710,0.7421824932098389
700,701,0.7306604385375977
700,709,0.7204100489616394
700,2543,0.7109848260879517
701,707,0.806983232498169
701,1797,0.7622060775756836
701,2536,0.7536830902099609
701,2538,0.7424684166908264
701,1813,0.732770562171936
701,725,0.7302016615867615
701,719,0.7261165380477905
702,725,0.9876132011413574
702,715,0.7304097414016724
702,1769,0.7113474607467651
704,1797,0.7803503274917603
705,1797,0.7801154851913452
706,716,0.7895653247833252
706,708,0.7868815660476685
706,2613,0.7795919179916382
706,2543,0.765588641166687
706,1810,0.7556949853897095
706,1813,0.7471086978912354
707,1797,0.7619147896766663
